,법정동시군구코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,보증금액,월세금액,층,건축년도,계약기간,계약구분,갱신요구권사용,종전계약보증금,종전계약월세,단지일련번호,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd
161,11650,반포동,반포리체,30-26,59.993,2022,1,5,50000,184,24,2010,22.02~24.02,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
162,11650,잠원동,동아,157,84.91,2022,1,12,20000,320,16,2002,22.01~24.01,신규,None,,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
163,11650,서초동,롯데캐슬클래식,1312-3,74.3,2022,1,7,2000,323,22,2006,22.01~23.01,갱신,None,10000,220,11650-3300,서운로 200,0,00200,00000,3121016,1,11650
164,11650,반포동,아크로리버파크,2-12,112.99,2022,1,5,370000,0,28,2016,22.04~24.04,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
165,11650,방배동,방배1차현대홈타운,1344,134.76,2022,1,22,60000,225,6,1999,22.02~24.02,갱신,None,60000,100,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
166,11650,서초동,서초한신리빙타워,1533,126.29,2022,1,25,60000,124,8,1999,22.02~24.02,갱신,사용,60000,110,11650-44,효령로 237,0,00237,00000,3121021,2,11650
167,11650,서초동,아남,1641-13,84.96,2022,1,18,10000,185,7,1989,22.02~24.02,갱신,사용,10000,180,11650-54,사임당로23길 53,0,00053,00000,4163318,1,11650
168,11650,방배동,SK리더스뷰(파스텔시티),444-3,84.83,2022,1,11,7000,290,9,2006,22.04~24.04,신규,None,,,11650-3325,방배천로 11,0,00011,00000,3121012,1,11650
169,11650,잠원동,킴스빌리지,71-12,30.18,2022,1,26,1000,120,14,1996,22.02~24.02,신규,None,,,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
170,11650,우면동,한라,67,59.98,2022,1,6,26000,20,3,1994,22.01~24.01,갱신,None,26000,20,11650-483,바우뫼로 33,0,00033,00000,3121009,2,11650
171,11650,서초동,우성아파트,1326-17,76.67,2022,1,27,79800,0,15,1998,22.03~24.03,갱신,사용,76000,,11650-60,서초대로74길 30,0,00030,00000,4163433,1,11650
172,11650,서초동,래미안서초유니빌,1445-4,45.255,2022,1,8,5000,100,13,2003,22.02~24.02,신규,None,,,11650-518,서초중앙로 26,0,00026,00000,3121024,3,11650
173,11650,서초동,롯데캐슬클래식,1312-3,74.3,2022,1,6,50000,160,8,2006,22.04~24.04,None,None,,,11650-3300,서운로 200,0,00200,00000,3121016,1,11650
174,11650,방배동,방배대우디오빌,866-20,29.6,2022,1,18,1000,89,4,2005,22.02~24.02,신규,None,,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
175,11650,반포동,아크로리버파크,2-12,129.96,2022,1,10,262500,0,10,2016,22.05~24.05,갱신,사용,250000,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
176,11650,서초동,밀라텔쉐르빌,1316-31,45.62,2022,1,27,50000,0,15,2001,22.01~24.01,신규,None,,,11650-21,강남대로61길 17,0,00017,00000,4163028,1,11650
177,11650,서초동,서초한빛삼성,1509-1,59.52,2022,1,24,60900,0,13,1999,None,None,None,,,11650-42,서초대로40길 72,0,00072,00000,4163406,1,11650
178,11650,서초동,풍림아이원플러스,1338-1,27.643,2022,1,3,24000,0,13,2004,22.02~24.02,신규,None,,,11650-701,효령로77길 14,0,00014,00000,4163659,1,11650
179,11650,반포동,반포래미안아이파크,1341,99.92,2022,1,19,120000,330,3,2018,22.03~24.03,신규,None,,,11650-4678,서초중앙로 220,0,00220,00000,3121024,2,11650
180,11650,서초동,래미안서초스위트,1301-6,84.9571,2022,1,13,2000,344,4,2009,22.01~23.01,신규,None,,,11650-3515,서운로 221,0,00221,00000,3121016,1,11650
181,11650,잠원동,롯데캐슬갤럭시(50-1),50-1,110.11,2022,1,20,118650,0,25,2004,22.01~24.01,갱신,사용,113000,,11650-682,잠원로14길 23,0,00023,00000,4163526,1,11650
182,11650,서초동,서초래미안,1682,111.32,2022,1,22,155000,0,19,2003,22.04~24.04,신규,None,,,11650-523,서초대로65길 13-10,0,00013,00010,4163425,1,11650
183,11650,반포동,반포두산힐스빌,54-5,40.42,2022,1,29,30000,70,8,2001,22.02~24.02,신규,None,,,11650-168,고무래로10길 16,0,00016,00000,4163042,1,11650
184,11650,반포동,아크로리버파크,2-12,84.95,2022,1,15,50000,353,9,2016,22.03~24.03,갱신,사용,50000,330,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
185,11650,우면동,서초힐스,773,74.97,2022,1,4,104000,0,2,2012,22.01~23.01,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
186,11650,반포동,반포미도2차아파트,60-5,59.07,2022,1,15,62000,0,8,1989,None,None,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
187,11650,방배동,방배그랑자이,3283,84.972,2022,1,4,150000,0,7,2021,22.04~24.04,신규,None,,,11650-4970,방배로 21,0,00021,00000,3121010,1,11650
188,11650,잠원동,신반포22,65-33,117.15,2022,1,27,2000,200,10,1983,22.03~24.02,신규,None,,,11650-120,잠원로 86,0,00086,00000,3121019,1,11650
189,11650,잠원동,아크로리버뷰신반포,159,78.48,2022,1,11,10000,680,19,2018,22.03~24.03,신규,None,,,11650-4676,잠원로 117,0,00117,00000,3121019,0,11650
190,11650,내곡동,서초포레스타2단지,384,84.41,2022,1,27,90000,0,2,2015,None,None,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
191,11650,서초동,더샵서초,1445-14,97.53,2022,1,17,10000,340,13,2006,22.03~24.03,신규,None,,,11650-3284,서초중앙로2길 21,0,00021,00000,4163718,1,11650
192,11650,서초동,아크로비스타,1685-3,161.94,2022,1,12,240000,0,19,2004,22.04~24.04,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
193,11650,방배동,방배그랑자이,3283,84.972,2022,1,15,150000,0,7,2021,22.04~24.04,신규,None,,,11650-4970,방배로 21,0,00021,00000,3121010,1,11650
194,11650,방배동,서리풀e편한세상,906-13,124.79,2022,1,28,80000,350,7,2010,22.04~24.04,신규,None,,,11650-3573,효령로33길 50,0,00050,00000,4163633,1,11650
195,11650,서초동,신동아아파트(1차),1333,88.68,2022,1,25,3000,150,12,1978,22.03~24.03,신규,None,,,11650-53,사임당로 137,0,00137,00000,3121014,1,11650
196,11650,잠원동,동아,157,59.8,2022,1,15,71400,0,7,2002,22.02~24.02,갱신,사용,68000,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
197,11650,신원동,서초포레스타5단지,579,114.81,2022,1,22,102000,0,3,2014,22.04~24.04,신규,None,,,11650-4026,청계산로7길 43,0,00043,00000,4163750,1,11650
198,11650,우면동,서초힐스,773,59.91,2022,1,7,53500,40,18,2012,22.02~24.02,갱신,None,53500,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
199,11650,잠원동,한신타워,71-11,66.02,2022,1,26,67200,0,2,1996,22.02~24.02,갱신,사용,64000,,11650-150,잠원로3길 8,0,00008,00000,4163527,1,11650
200,11650,서초동,현대이에스에이아파트,1338,163.95,2022,1,27,86100,0,15,2002,22.01~24.01,갱신,사용,82000,,11650-532,효령로77길 20,0,00020,00000,4163659,1,11650
201,11650,잠원동,킴스빌리지,71-12,34.23,2022,1,15,2000,140,5,1996,22.03~24.03,신규,None,,,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
202,11650,서초동,서초프라임헤센아파트,1756,61.1795,2022,1,20,85000,0,7,2021,22.02~24.02,신규,None,,,11650-4931,사임당로20길 5,0,00005,00000,4163317,1,11650
203,11650,방배동,방배그랑자이,3283,84.972,2022,1,12,30000,390,18,2021,22.03~24.03,신규,None,,,11650-4970,방배로 21,0,00021,00000,3121010,1,11650
204,11650,내곡동,서초포레스타2단지,384,84.48,2022,1,22,95000,0,12,2015,22.03~24.03,신규,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
205,11650,서초동,서초푸르지오써밋,1311-10,104.4,2022,1,5,100000,200,3,2017,22.02~24.02,갱신,None,100000,115,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
206,11650,우면동,서초네이처힐3단지,717,84.84,2022,1,21,80000,25,1,2013,22.03~24.03,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
207,11650,우면동,서초힐스,773,59.89,2022,1,18,70000,0,17,2012,22.03~24.03,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
208,11650,서초동,현대아파트,1346,84.34,2022,1,25,72000,0,8,1989,22.03~24.03,신규,None,,,11650-85,효령로68길 13,None,00013,00000,4163654,0,11650
209,11650,잠원동,동아,157,84.91,2022,1,21,135000,0,15,2002,22.03~24.03,신규,None,,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
210,11650,양재동,신영체르니,90,39.1,2022,1,26,35000,0,4,2002,22.03~24.03,신규,None,,,11650-461,논현로27길 57,0,00057,00000,4163097,1,11650
211,11650,서초동,서초4현대,1684,84.96,2022,1,28,110000,30,5,2000,22.03~24.03,신규,None,,,11650-30,고무래로 94,0,00094,00000,3121001,2,11650
212,11650,서초동,두진한아름,1609-6,59.97,2022,1,24,65000,0,5,1995,22.03~24.03,신규,None,,,11650-14,효령로67길 52,0,00052,00000,4163653,1,11650
213,11650,방배동,방배1차현대홈타운,1344,59.94,2022,1,29,60000,30,16,1999,22.03~24.03,신규,None,,,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
214,11650,방배동,서리풀e편한세상,906-13,59.97,2022,1,12,95000,0,2,2010,22.03~24.03,신규,None,,,11650-3573,효령로33길 50,0,00050,00000,4163633,1,11650
215,11650,방배동,삼호1동~3동,770-1,81.39,2022,1,23,65000,0,8,1975,22.03~24.03,신규,None,,,11650-309,방배로43길 21,0,00021,00000,4163277,1,11650
216,11650,우면동,서초네이처힐1단지,707,84.73,2022,1,3,90000,0,3,2012,22.03~24.03,신규,None,,,11650-3863,형촌길 35,0,00035,00000,4163604,1,11650
217,11650,서초동,신원아침도시(1434),1434-2,82.174,2022,1,28,90000,0,6,2004,22.03~24.03,신규,None,,,11650-704,남부순환로337가길 51-9,0,00051,00009,4163077,1,11650
218,11650,방배동,방배 서리풀 그랑블,3279,84.9969,2022,1,4,70000,200,3,2019,22.03~24.03,신규,None,,,11650-4769,서초대로34가길 52,0,00052,00000,4163402,0,11650
219,11650,반포동,아크로리버파크,2-12,84.97,2022,1,27,230000,0,7,2016,22.03~23.12,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
220,11650,반포동,아크로리버파크,2-12,129.92,2022,1,17,430000,0,34,2016,22.03~24.03,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
221,11650,반포동,반포자이,20-43,244.628,2022,1,19,115500,525,25,2009,22.02~24.02,갱신,사용,110000,500,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
222,11650,서초동,밀라텔쉐르빌,1316-31,66.99,2022,1,19,54600,0,22,2001,22.03~24.03,갱신,사용,52000,,11650-21,강남대로61길 17,0,00017,00000,4163028,1,11650
223,11650,서초동,삼풍아파트,1685,130.73,2022,1,29,150000,0,1,1988,22.03~24.03,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
224,11650,방배동,방배마에스트로,866-10,25.48,2022,1,22,13000,110,20,2019,22.03~24.03,신규,None,,,11650-4693,서초대로 13,0,00013,00000,2121002,1,11650
225,11650,서초동,유원서초,1687,84.87,2022,1,19,12000,260,5,1993,22.04~24.04,신규,None,,,11650-62,서초중앙로24길 43,0,00043,00000,4163710,1,11650
226,11650,서초동,서초한일,1636-1,59.96,2022,1,15,55000,30,6,1997,22.01~24.01,갱신,None,50000,20,11650-45,서초대로64길 31,0,00031,00000,4163424,1,11650
227,11650,서초동,래미안서초유니빌,1445-4,36.838,2022,1,27,34000,0,16,2003,22.02~24.02,신규,None,,,11650-518,서초중앙로 26,0,00026,00000,3121024,3,11650
228,11650,잠원동,잠원아이비,34-1,84.998,2022,1,8,53550,0,6,2005,22.01~24.01,갱신,사용,51000,,11650-632,강남대로95길 81,0,00081,00000,4163039,1,11650
229,11650,잠원동,훼미리,51,84.9,2022,1,22,72450,0,6,1992,22.03~24.03,갱신,사용,69000,,11650-154,잠원로 202-11,0,00202,00011,3121019,1,11650
230,11650,반포동,현대동궁아파트,64-5,70.38,2022,1,20,52500,0,7,1991,22.03~24.03,갱신,None,50000,,11650-236,사평대로 154,0,00154,00000,2121001,2,11650
231,11650,방배동,방배1차현대홈타운,1344,59.94,2022,1,22,75000,0,9,1999,22.03~24.03,신규,None,,,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
232,11650,잠원동,신반포청구,63-2,84.86,2022,1,8,73500,0,17,1998,22.04~24.04,갱신,사용,70000,,11650-141,신반포로33길 66,0,00066,00000,4163453,1,11650
233,11650,서초동,유원서초,1687,84.82,2022,1,8,90000,0,16,1993,22.02~24.02,갱신,None,68000,,11650-62,서초중앙로24길 43,0,00043,00000,4163710,1,11650
234,11650,방배동,래미안방배아트힐(1008-2),1008-2,114.09,2022,1,20,100000,95,16,2004,22.03~24.03,신규,None,,,11650-658,남부순환로 2311-12,0,02311,00012,2000003,1,11650
235,11650,방배동,방배대우디오빌,866-20,29.6,2022,1,28,28000,0,16,2005,22.02~24.02,신규,None,,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
236,11650,방배동,방배대우디오빌,866-20,29.6,2022,1,15,10000,50,6,2005,22.03~24.03,신규,None,,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
237,11650,서초동,새티스,1435-2,124.0,2022,1,26,48000,45,1,2003,22.04~24.03,갱신,사용,48000,45,11650-595,남부순환로337가길 51-6,0,00051,00006,4163077,1,11650
238,11650,반포동,반포미도,60-4,84.96,2022,1,22,60000,100,2,1987,22.03~24.03,신규,None,,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
239,11650,방배동,롯데캐슬아르떼,424-28,84.9145,2022,1,25,68000,105,17,2013,22.01~24.01,갱신,None,65000,85,11650-4044,방배천로18길 11,0,00011,00000,4163687,1,11650
240,11650,방배동,브라운스톤방배,899-16,114.65,2022,1,11,143000,0,7,2005,22.03~24.03,신규,None,,,11650-630,서초대로26길 19,0,00019,00000,4163394,1,11650
241,11650,서초동,두산위브(1362),1362,83.11,2022,1,25,80000,0,12,2005,22.04~24.04,신규,None,,,11650-3250,강남대로39길 5,0,00005,00000,4163018,1,11650
242,11650,방배동,롯데캐슬아르떼,424-28,121.6576,2022,1,29,110000,150,5,2013,22.03~24.03,신규,None,,,11650-4044,방배천로18길 11,0,00011,00000,4163687,1,11650
243,11650,잠원동,킴스빌리지,71-12,23.7,2022,1,15,2000,82,6,1996,22.03~24.03,신규,None,,,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
244,11650,양재동,양재한신휴플러스,12-10,84.89,2022,1,2,40000,160,5,2005,22.02~22.11,신규,None,,,11650-3205,강남대로 224,0,00224,00000,2102001,1,11650
245,11650,잠원동,한신,56-3,84.52,2022,1,29,80000,100,14,1992,22.03~24.03,신규,None,,,11650-145,잠원로 150,0,00150,00000,3121019,1,11650
246,11650,서초동,래미안서초스위트,1301-6,84.9571,2022,1,23,60000,250,17,2009,22.03~24.03,신규,None,,,11650-3515,서운로 221,0,00221,00000,3121016,1,11650
247,11650,반포동,반포자이,20-43,59.971,2022,1,12,110000,120,19,2009,22.03~24.03,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
248,11650,잠원동,신반포2,73,107.31,2022,1,15,56000,90,1,1978,22.03~24.03,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
249,11650,서초동,서초타운트라팰리스,1327,92.39,2022,1,31,73500,0,12,2006,22.02~24.02,신규,None,,,11650-3341,서초대로74길 23,0,00023,00000,4163433,1,11650
250,11650,서초동,디아레나서초,1588-5,29.68,2022,1,2,33600,0,8,2020,22.02~24.02,신규,None,,,11650-4779,효령로53길 24,0,00024,00000,4163646,0,11650
251,11650,서초동,롯데캐슬클래식,1312-3,120.18,2022,1,21,120000,150,20,2006,22.03~24.03,신규,None,,,11650-3300,서운로 200,0,00200,00000,3121016,1,11650
252,11650,서초동,SUITEHILL,1622-9,25.671,2022,1,19,3000,70,5,2012,22.01~23.01,신규,None,,,11650-3753,사임당로8길 29,0,00029,00000,4163319,1,11650
253,11650,반포동,반포써밋,1342,84.4182,2022,1,9,90000,210,9,2018,22.02~24.02,신규,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
254,11650,방배동,방배 서리풀 그랑블,3279,84.9948,2022,1,18,90000,0,3,2019,None,None,None,,,11650-4769,서초대로34가길 52,0,00052,00000,4163402,0,11650
255,11650,서초동,서초블리스아파트,1364-26,38.12,2022,1,8,32200,35,4,2020,22.03~24.03,신규,None,,,11650-4783,서운로6길 12,0,00012,00000,4163380,0,11650
256,11650,서초동,서초아트자이,1583-10,267.1009,2022,1,11,20000,1400,23,2009,22.01~24.01,신규,None,,,11650-3542,반포대로 58,0,00058,00000,2121003,3,11650
257,11650,서초동,래미안서초에스티지,1332-13,83.6,2022,1,17,155000,0,22,2016,22.03~24.03,신규,None,,,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
258,11650,방배동,동부센트레빌,3275,134.04,2022,1,15,100000,235,4,2004,22.03~24.03,신규,None,,,11650-659,방배로 278,0,00278,00000,3121010,1,11650
259,11650,우면동,서초힐스,773,74.97,2022,1,25,80000,0,8,2012,22.03~24.03,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
260,11650,서초동,밀라텔쉐르빌,1316-31,32.66,2022,1,27,1000,100,14,2001,22.02~23.02,신규,None,,,11650-21,강남대로61길 17,0,00017,00000,4163028,1,11650
261,11650,우면동,호반써밋서초파크뷰,789,84.95,2022,1,22,67700,0,17,2013,22.03~24.03,갱신,사용,64500,,11650-3976,양재대로2길 11,0,00011,00000,4163748,1,11650
262,11650,잠원동,한신,56-3,84.52,2022,1,12,50000,106,2,1992,22.03~24.03,신규,None,,,11650-145,잠원로 150,0,00150,00000,3121019,1,11650
263,11650,반포동,반포미도,60-4,84.96,2022,1,27,73500,0,3,1987,22.03~24.03,None,None,,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
264,11650,서초동,강남태영데시앙루브,1303-35,84.47,2022,1,11,85000,0,11,2005,22.01~24.01,갱신,None,58000,,11650-3217,강남대로 455,0,00455,00000,2102001,4,11650
265,11650,서초동,서초블리스아파트,1364-26,38.12,2022,1,8,32200,35,4,2020,None,None,None,,,11650-4783,서운로6길 12,0,00012,00000,4163380,0,11650
266,11650,서초동,신동아아파트(1차),1333,88.68,2022,1,22,32000,0,6,1978,22.03~24.03,신규,None,,,11650-53,사임당로 137,0,00137,00000,3121014,1,11650
267,11650,반포동,반포자이,20-43,59.971,2022,1,10,97000,120,19,2009,22.03~24.03,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
268,11650,서초동,삼풍아파트,1685,130.73,2022,1,17,155000,0,14,1988,22.03~24.03,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
269,11650,내곡동,서초더샵포레,411,84.81,2022,1,10,73500,0,6,2014,22.03~24.03,갱신,사용,70000,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
270,11650,반포동,반포자이,20-43,132.439,2022,1,26,131250,221,19,2009,22.02~24.02,갱신,None,125000,165,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
271,11650,서초동,래미안서초스위트,1301-6,95.7555,2022,1,29,84000,70,14,2009,22.02~24.02,갱신,None,80000,70,11650-3515,서운로 221,0,00221,00000,3121016,1,11650
272,11650,서초동,서초그랑자이,1757,100.41,2022,1,28,190000,0,33,2021,22.03~24.03,신규,None,,,11650-4969,효령로 391,None,00391,00000,3121021,0,11650
273,11650,반포동,래미안퍼스티지,18-1,198.22,2022,1,27,180000,750,6,2009,22.03~24.03,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
274,11650,서초동,서초3차e편한세상,1467-37,131.01,2022,1,22,115000,80,1,2005,22.03~24.03,신규,None,,,11650-3224,남부순환로 2343-10,0,02343,00010,2000003,3,11650
275,11650,방배동,롯데캐슬파크(38),888-38,244.71,2022,1,13,250000,0,5,2002,22.03~24.03,신규,None,,,11650-401,방배로18길 91,0,00091,00000,4163254,1,11650
276,11650,내곡동,서초포레스타2단지,384,59.21,2022,1,22,50000,90,5,2015,22.03~24.03,신규,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
